org.andengine.entity.sprite.batch.vbo.HighPerformanceSpriteBatchVertexBufferObject	public void addWithPackedColor(org.andengine.opengl.texture.region.ITextureRegion, float, float, float, float, float, float, float, float, float) 	bufferData	B1	0/75
org.andengine.entity.util.ScreenGrabber	private static android.graphics.Bitmap grab(int, int, int, int) 	pixels	B2	0/7
org.andengine.entity.util.ScreenGrabber	private static android.graphics.Bitmap grab(int, int, int, int) 	pixels	B3	0/6
org.andengine.entity.util.ScreenGrabber	private static android.graphics.Bitmap grab(int, int, int, int) 	pixels	B4	0/5
org.andengine.entity.scene.menu.animator.SlideMenuAnimator	public void buildAnimations(ArrayList<org.andengine.entity.scene.menu.item.IMenuItem>, float, float) 	moveModifier	B3	1/16
org.andengine.entity.scene.menu.animator.AlphaMenuAnimator	public void prepareAnimations(ArrayList<org.andengine.entity.scene.menu.item.IMenuItem>, float, float) 	offsetX	B3	1/15
org.andengine.entity.scene.menu.animator.DirectMenuAnimator	public void prepareAnimations(ArrayList<org.andengine.entity.scene.menu.item.IMenuItem>, float, float) 	offsetX	B3	1/14
org.andengine.entity.Entity	public org.andengine.util.adt.transformation.Transformation getLocalToParentTransformation() 	mLocalToParentTransformation	B3	2/27
org.andengine.entity.Entity	public org.andengine.util.adt.transformation.Transformation getLocalToParentTransformation() 	mLocalToParentTransformation	B4	0/25
org.andengine.entity.Entity	public org.andengine.util.adt.transformation.Transformation getParentToLocalTransformation() 	mParentToLocalTransformation	B3	2/27
org.andengine.entity.Entity	public org.andengine.util.adt.transformation.Transformation getParentToLocalTransformation() 	mParentToLocalTransformation	B4	0/25
org.andengine.entity.sprite.batch.SpriteBatch	public void draw(org.andengine.opengl.texture.region.ITextureRegion, org.andengine.entity.IEntity, float, float, float) 	pEntity	B1	1/4
org.andengine.entity.sprite.batch.SpriteBatch	public void draw(org.andengine.opengl.texture.region.ITextureRegion, org.andengine.entity.IEntity, float, float, float) 	pEntity	B2	0/3
org.andengine.entity.sprite.batch.SpriteBatch	public void draw(org.andengine.opengl.texture.region.ITextureRegion, org.andengine.entity.IEntity, float, float, float, float, float, float) 	pEntity	B1	1/4
org.andengine.entity.sprite.batch.SpriteBatch	public void draw(org.andengine.opengl.texture.region.ITextureRegion, org.andengine.entity.IEntity, float, float, float, float, float, float) 	pEntity	B2	0/3
org.andengine.entity.sprite.batch.SpriteBatch	public void drawWithoutChecks(org.andengine.opengl.texture.region.ITextureRegion, org.andengine.entity.IEntity, float, float, float) 	pEntity	B1	1/4
org.andengine.entity.sprite.batch.SpriteBatch	public void drawWithoutChecks(org.andengine.opengl.texture.region.ITextureRegion, org.andengine.entity.IEntity, float, float, float) 	pEntity	B2	0/3
org.andengine.entity.sprite.batch.SpriteBatch	public void drawWithoutChecks(org.andengine.opengl.texture.region.ITextureRegion, org.andengine.entity.IEntity, float, float, float, float, float, float) 	pEntity	B1	1/4
org.andengine.entity.sprite.batch.SpriteBatch	public void drawWithoutChecks(org.andengine.opengl.texture.region.ITextureRegion, org.andengine.entity.IEntity, float, float, float, float, float, float) 	pEntity	B2	0/3
org.andengine.entity.scene.background.ParallaxBackground.ParallaxEntity	public void onDraw(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera, float) 	baseOffset	B1	1/4
org.andengine.entity.scene.background.ParallaxBackground.ParallaxEntity	public void onDraw(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera, float) 	baseOffset	B2	0/2
org.andengine.util.adt.cache.IntLRUCache.IntLRUCacheQueue	private org.andengine.util.adt.cache.IntLRUCache.IntLRUCacheQueueNode add(org.andengine.util.adt.cache.IntLRUCache.IntLRUCacheQueueNode) 	pIntLRUCacheQueueNode	B1	1/3
org.andengine.util.adt.cache.IntLRUCache.IntLRUCacheQueue	private org.andengine.util.adt.cache.IntLRUCache.IntLRUCacheQueueNode add(org.andengine.util.adt.cache.IntLRUCache.IntLRUCacheQueueNode) 	pIntLRUCacheQueueNode	B3	0/2
org.andengine.util.adt.cache.LRUCache.LRUCacheQueue	private LRUCacheQueueNode<K> add(LRUCacheQueueNode<K>) 	pLRUCacheQueueNode	B1	1/3
org.andengine.util.adt.cache.LRUCache.LRUCacheQueue	private LRUCacheQueueNode<K> add(LRUCacheQueueNode<K>) 	pLRUCacheQueueNode	B3	0/2
org.andengine.util.adt.cache.IntLRUCache.IntLRUCacheQueue	public void moveToTail(org.andengine.util.adt.cache.IntLRUCache.IntLRUCacheQueueNode) 	previous	B3	1/6
org.andengine.util.adt.cache.LRUCache.LRUCacheQueue	public void moveToTail(LRUCacheQueueNode<K>) 	previous	B3	1/6
org.andengine.engine.splitscreen.DoubleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	mSecondScene	B1	2/8
org.andengine.engine.splitscreen.DoubleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	mSecondScene	B3	1/4
org.andengine.engine.splitscreen.DoubleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	mSecondScene	B4	0/3
org.andengine.engine.splitscreen.DoubleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	secondCamera	B1	2/8
org.andengine.engine.splitscreen.DoubleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	secondCamera	B3	1/4
org.andengine.engine.splitscreen.DoubleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	secondCamera	B4	0/3
org.andengine.entity.Entity	public org.andengine.util.adt.transformation.Transformation getLocalToSceneTransformation() 	mLocalToSceneTransformation	B3	1/5
org.andengine.entity.Entity	public org.andengine.util.adt.transformation.Transformation getLocalToSceneTransformation() 	mParent	B3	1/5
org.andengine.entity.Entity	public org.andengine.util.adt.transformation.Transformation getLocalToSceneTransformation() 	parent	B3	1/5
org.andengine.entity.Entity	public org.andengine.util.adt.transformation.Transformation getSceneToLocalTransformation() 	mParent	B3	1/5
org.andengine.entity.Entity	public org.andengine.util.adt.transformation.Transformation getSceneToLocalTransformation() 	mSceneToLocalTransformation	B3	1/5
org.andengine.entity.Entity	public org.andengine.util.adt.transformation.Transformation getSceneToLocalTransformation() 	parent	B3	1/5
org.andengine.entity.modifier.CardinalSplineMoveModifier	protected void onManagedUpdate(float, org.andengine.entity.IEntity) 	p	B1	1/5
org.andengine.util.texturepack.TexturePackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mTexturePack	B1	3/7
org.andengine.util.texturepack.TexturePackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mTexturePack	B2	0/4
org.andengine.engine.splitscreen.DoubleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	pFirstCamera	B1	2/8
org.andengine.engine.splitscreen.DoubleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	pFirstCamera	B2	1/5
org.andengine.opengl.texture.render.RenderTexture	public void begin(org.andengine.opengl.util.GLState, boolean, boolean) 	left	B1	1/4
org.andengine.opengl.texture.render.RenderTexture	public void begin(org.andengine.opengl.util.GLState, boolean, boolean) 	right	B1	1/4
org.andengine.util.adt.pool.GenericPool	public synchronized void batchAllocatePoolItems(int) 	allocationCount	B1	1/4
org.andengine.engine.splitscreen.DoubleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	pGLState	B1	2/8
org.andengine.util.animationpack.AnimationPackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mAnimationPack	B1	10/13
org.andengine.util.animationpack.AnimationPackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mAnimationPack	B4	0/3
org.andengine.engine.splitscreen.SingleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	pFirstCamera	B1	2/6
org.andengine.engine.splitscreen.SingleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	pFirstCamera	B2	1/5
org.andengine.engine.splitscreen.SingleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	pGLState	B1	2/6
org.andengine.engine.splitscreen.SingleSceneSplitScreenEngine	protected void onDrawScene(org.andengine.opengl.util.GLState, org.andengine.engine.camera.Camera) 	pGLState	B2	1/5
org.andengine.opengl.texture.render.RenderTexture	public void begin(org.andengine.opengl.util.GLState, boolean, boolean) 	bottom	B1	1/4
org.andengine.opengl.texture.render.RenderTexture	public void begin(org.andengine.opengl.util.GLState, boolean, boolean) 	bottom	B4	1/3
org.andengine.opengl.texture.render.RenderTexture	public void begin(org.andengine.opengl.util.GLState, boolean, boolean) 	top	B1	1/4
org.andengine.opengl.texture.render.RenderTexture	public void begin(org.andengine.opengl.util.GLState, boolean, boolean) 	top	B4	1/3
org.andengine.opengl.font.FontUtils	public static float measureText(org.andengine.opengl.font.IFont, java.lang.CharSequence, int, int, float[]) 	pWidths	B9	3/5
org.andengine.opengl.font.FontUtils	public static float measureText(org.andengine.opengl.font.IFont, java.lang.CharSequence, int, int, float[]) 	pWidths	B12	0/2
org.andengine.util.ActivityUtils	public static void setScreenBrightness(android.app.Activity, float) 	windowLayoutParams	B1	1/3
org.andengine.engine.Engine	public void onDrawFrame(org.andengine.opengl.util.GLState) throws java.lang.InterruptedException	pGLState	B1	2/6
org.andengine.entity.scene.background.RepeatingSpriteBackground	private org.andengine.entity.sprite.Sprite loadSprite(float, float, org.andengine.opengl.texture.TextureManager, org.andengine.opengl.texture.atlas.bitmap.source.IBitmapTextureAtlasSource, org.andengine.opengl.vbo.VertexBufferObjectManager) throws java.lang.IllegalArgumentException	textureRegion	B1	2/6
org.andengine.opengl.texture.atlas.buildable.builder.BlackPawnTextureAtlasBuilder	public void build(A, ArrayList<TextureAtlasSourceWithWithLocationCallback<T>>) throws org.andengine.opengl.texture.atlas.buildable.builder.ITextureAtlasBuilder.TextureAtlasBuilderException	pTextureAtlas	B1	12/17
org.andengine.opengl.texture.atlas.buildable.builder.BlackPawnTextureAtlasBuilder	public void build(A, ArrayList<TextureAtlasSourceWithWithLocationCallback<T>>) throws org.andengine.opengl.texture.atlas.buildable.builder.ITextureAtlasBuilder.TextureAtlasBuilderException	pTextureAtlas	B5	0/5
org.andengine.util.level.LevelParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	parent	B1	8/11
org.andengine.util.level.LevelParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	parent	B6	0/2
org.andengine.AndEngine	private static void checkEGLConfigChooserSupport() throws org.andengine.util.exception.DeviceNotSupportedException	configChooser	B1	2/5
org.andengine.entity.sprite.vbo.HighPerformanceDiamondSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceDiamondSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u2	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceDiamondSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceDiamondSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v2	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u2	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v2	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceTiledSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.TiledSprite) 	u	B3	4/9
org.andengine.entity.sprite.vbo.HighPerformanceTiledSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.TiledSprite) 	u2	B3	4/9
org.andengine.entity.sprite.vbo.HighPerformanceTiledSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.TiledSprite) 	v	B3	4/9
org.andengine.entity.sprite.vbo.HighPerformanceTiledSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.TiledSprite) 	v2	B3	4/9
org.andengine.entity.sprite.vbo.HighPerformanceUncoloredSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceUncoloredSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u2	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceUncoloredSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceUncoloredSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v2	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceUniformColorSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceUniformColorSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u2	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceUniformColorSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v	B1	4/9
org.andengine.entity.sprite.vbo.HighPerformanceUniformColorSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v2	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryDiamondSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryDiamondSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u2	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryDiamondSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryDiamondSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v2	B1	4/9
org.andengine.entity.sprite.vbo.LowMemorySpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u	B1	4/9
org.andengine.entity.sprite.vbo.LowMemorySpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u2	B1	4/9
org.andengine.entity.sprite.vbo.LowMemorySpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v	B1	4/9
org.andengine.entity.sprite.vbo.LowMemorySpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v2	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryTiledSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.TiledSprite) 	u	B3	4/9
org.andengine.entity.sprite.vbo.LowMemoryTiledSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.TiledSprite) 	u2	B3	4/9
org.andengine.entity.sprite.vbo.LowMemoryTiledSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.TiledSprite) 	v	B3	4/9
org.andengine.entity.sprite.vbo.LowMemoryTiledSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.TiledSprite) 	v2	B3	4/9
org.andengine.entity.sprite.vbo.LowMemoryUncoloredSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryUncoloredSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u2	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryUncoloredSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryUncoloredSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v2	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryUniformColorSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryUniformColorSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	u2	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryUniformColorSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v	B1	4/9
org.andengine.entity.sprite.vbo.LowMemoryUniformColorSpriteVertexBufferObject	public void onUpdateTextureCoordinates(org.andengine.entity.sprite.Sprite) 	v2	B1	4/9
org.andengine.opengl.texture.TextureManager	public synchronized void updateTextures(org.andengine.opengl.util.GLState) 	pGLState	B1	11/22
org.andengine.opengl.texture.TextureManager	public synchronized void updateTextures(org.andengine.opengl.util.GLState) 	pGLState	B2	8/19
org.andengine.opengl.vbo.VertexBufferObjectManager	public synchronized void updateVertexBufferObjects(org.andengine.opengl.util.GLState) 	pGLState	B1	3/5
org.andengine.opengl.vbo.VertexBufferObjectManager	public synchronized void updateVertexBufferObjects(org.andengine.opengl.util.GLState) 	pGLState	B2	2/4
org.andengine.opengl.vbo.VertexBufferObjectManager	public synchronized void updateVertexBufferObjects(org.andengine.opengl.util.GLState) 	pGLState	B3	1/3
org.andengine.entity.scene.Scene	public void back() 	mParentScene	B1	1/2
org.andengine.opengl.font.FontUtils	private static L splitLinesByLetters(org.andengine.opengl.font.IFont, java.lang.CharSequence, L, float) 	i	B13	1/2
org.andengine.opengl.shader.ShaderProgram	public void delete(org.andengine.opengl.util.GLState) 	pGLState	B1	1/2
org.andengine.util.ProbabilityGenerator	public T next() 	random	B3	1/2
org.andengine.util.adt.map.LongSparseArray	private void gc() 	values	B4	1/2
org.andengine.audio.sound.SoundManager	public synchronized void onLoadComplete(android.media.SoundPool, int, int) 	sound	B2	2/4
org.andengine.opengl.texture.atlas.buildable.builder.BlackPawnTextureAtlasBuilder.Node	private org.andengine.opengl.texture.atlas.buildable.builder.BlackPawnTextureAtlasBuilder.Node createChildren(org.andengine.opengl.texture.atlas.source.ITextureAtlasSource, int, int, int, int, int, int) 	mChildB	B1	2/4
org.andengine.util.animationpack.AnimationPackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mCurrentAnimationFrameDurations	B1	10/12
org.andengine.util.animationpack.AnimationPackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mCurrentAnimationFrameDurations	B5	6/8
org.andengine.util.animationpack.AnimationPackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mCurrentAnimationFrameDurations	B6	5/7
org.andengine.util.animationpack.AnimationPackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mCurrentAnimationFrameDurations	B8	4/6
org.andengine.util.animationpack.AnimationPackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mCurrentAnimationFrameDurations	B9	3/5
org.andengine.util.animationpack.AnimationPackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mCurrentAnimationFrameDurations	B11	2/4
org.andengine.util.animationpack.AnimationPackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mCurrentAnimationFrameDurations	B12	0/2
org.andengine.engine.Engine.UpdateThread	public void run() 	mEngine	B1	2/3
org.andengine.engine.Engine.UpdateThread	public void run() 	mEngine	B2	1/2
org.andengine.opengl.font.FontUtils	private static L splitLinesByWords(org.andengine.opengl.font.IFont, java.lang.CharSequence, L, float) 	spacesSkipped	B5	2/4
org.andengine.opengl.font.FontUtils	private static L splitLinesByWords(org.andengine.opengl.font.IFont, java.lang.CharSequence, L, float) 	spacesSkipped	B6	2/3
org.andengine.opengl.font.FontUtils	private static L splitLinesByLetters(org.andengine.opengl.font.IFont, java.lang.CharSequence, L, float) 	lastNonWhitespace	B3	4/6
org.andengine.opengl.font.FontUtils	private static L splitLinesByLetters(org.andengine.opengl.font.IFont, java.lang.CharSequence, L, float) 	lastNonWhitespace	B4	2/4
org.andengine.util.adt.pool.PoolUpdateHandler	public void onUpdate(float) 	pool	B1	3/5
org.andengine.opengl.font.FontUtils	private static L splitLinesByLetters(org.andengine.opengl.font.IFont, java.lang.CharSequence, L, float) 	lineStart	B3	3/4
org.andengine.opengl.font.FontUtils	private static L splitLinesByLetters(org.andengine.opengl.font.IFont, java.lang.CharSequence, L, float) 	lineStart	B4	1/2
org.andengine.entity.text.vbo.HighPerformanceTextVertexBufferObject	public void onUpdateVertices(org.andengine.entity.text.Text) 	charactersToDraw	B1	9/12
org.andengine.entity.text.vbo.HighPerformanceTextVertexBufferObject	public void onUpdateVertices(org.andengine.entity.text.Text) 	charactersToDraw	B11	1/2
org.andengine.entity.text.vbo.LowMemoryTextVertexBufferObject	public void onUpdateVertices(org.andengine.entity.text.Text) 	charactersToDraw	B1	9/12
org.andengine.entity.text.vbo.LowMemoryTextVertexBufferObject	public void onUpdateVertices(org.andengine.entity.text.Text) 	charactersToDraw	B11	1/2
org.andengine.opengl.texture.atlas.buildable.builder.BlackPawnTextureAtlasBuilder	public void build(A, ArrayList<TextureAtlasSourceWithWithLocationCallback<T>>) throws org.andengine.opengl.texture.atlas.buildable.builder.ITextureAtlasBuilder.TextureAtlasBuilderException	root	B1	11/17
org.andengine.util.algorithm.hull.JarvisMarch	private static int jarvisMarch(float[], int, int, int, int) 	currentHullVertexAngle	B14	2/3
org.andengine.engine.options.resolutionpolicy.RatioResolutionPolicy	public void onMeasure(org.andengine.opengl.view.RenderSurfaceView, int, int) 	measuredHeight	B1	7/10
org.andengine.engine.options.resolutionpolicy.RatioResolutionPolicy	public void onMeasure(org.andengine.opengl.view.RenderSurfaceView, int, int) 	measuredWidth	B1	7/10
org.andengine.opengl.font.Font	public synchronized void update(org.andengine.opengl.util.GLState) 	pGLState	B1	3/4
org.andengine.opengl.font.Font	public synchronized void update(org.andengine.opengl.util.GLState) 	pGLState	B2	2/3
org.andengine.engine.Engine	public void onAccuracyChanged(android.hardware.Sensor, int) 	mOrientationData	B1	8/11
org.andengine.engine.Engine	public void onAccuracyChanged(android.hardware.Sensor, int) 	mOrientationData	B2	7/10
org.andengine.util.modifier.BaseDurationModifier	public final float onUpdate(float, T) 	pItem	B3	5/7
org.andengine.util.adt.map.LongSparseArray	private void gc() 	keys	B1	9/11
org.andengine.util.adt.map.LongSparseArray	private void gc() 	keys	B2	6/7
org.andengine.util.adt.map.LongSparseArray	private void gc() 	keys	B3	3/4
org.andengine.util.adt.map.LongSparseArray	private void gc() 	keys	B4	1/2
org.andengine.util.texturepack.TexturePackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mTextureRegionLibrary	B1	3/4
org.andengine.entity.text.vbo.HighPerformanceTextVertexBufferObject	public void onUpdateVertices(org.andengine.entity.text.Text) 	pText	B1	9/12
org.andengine.entity.text.vbo.LowMemoryTextVertexBufferObject	public void onUpdateVertices(org.andengine.entity.text.Text) 	pText	B1	9/12
org.andengine.util.algorithm.hull.JarvisMarch	private static int jarvisMarch(float[], int, int, int, int) 	nextHullVertexIndex	B4	9/10
org.andengine.util.algorithm.hull.JarvisMarch	private static int jarvisMarch(float[], int, int, int, int) 	nextHullVertexIndex	B5	6/7
org.andengine.util.algorithm.hull.JarvisMarch	private static int jarvisMarch(float[], int, int, int, int) 	nextHullVertexIndex	B7	1/2
org.andengine.engine.Engine	public void onAccuracyChanged(android.hardware.Sensor, int) 	mAccelerationData	B1	6/7
org.andengine.engine.Engine	public void onAccuracyChanged(android.hardware.Sensor, int) 	mAccelerationData	B2	5/6
org.andengine.util.animationpack.AnimationPackParser	public void startElement(java.lang.String, java.lang.String, java.lang.String, org.xml.sax.Attributes) throws org.xml.sax.SAXException	mTexturePackLoader	B1	10/11
