Complexity metrics,Qui, 26 out 2017 11:37:00 BRST
"org.apache.commons.io.filefilter.AndFileFilter.removeFileFilter(IOFileFilter)",1,1,1
"org.apache.commons.io.filefilter.AndFileFilter.setFileFilters(List<IOFileFilter>)",1,1,1
"org.apache.commons.io.filefilter.AndFileFilter.toString()",1,5,5
"org.apache.commons.io.filefilter.CanReadFileFilter.CanReadFileFilter()",1,1,1
"org.apache.commons.io.filefilter.CanReadFileFilter.accept(File)",1,1,1
"org.apache.commons.io.filefilter.CanWriteFileFilter.CanWriteFileFilter()",1,1,1
"org.apache.commons.io.filefilter.CanWriteFileFilter.accept(File)",1,1,1
"org.apache.commons.io.filefilter.DelegateFileFilter.DelegateFileFilter(FileFilter)",2,1,2
"org.apache.commons.io.filefilter.DelegateFileFilter.DelegateFileFilter(FilenameFilter)",2,1,2
"org.apache.commons.io.filefilter.DelegateFileFilter.accept(File)",2,2,2
"org.apache.commons.io.filefilter.DelegateFileFilter.accept(File,String)",2,2,2
"org.apache.commons.io.filefilter.DelegateFileFilter.toString()",1,2,2
"org.apache.commons.io.filefilter.DirectoryFileFilter.DirectoryFileFilter()",1,1,1
"org.apache.commons.io.filefilter.DirectoryFileFilter.accept(File)",1,1,1
"org.apache.commons.io.filefilter.EmptyFileFilter.EmptyFileFilter()",1,1,1
"org.apache.commons.io.filefilter.EmptyFileFilter.accept(File)",2,2,3
"org.apache.commons.io.filefilter.FalseFileFilter.FalseFileFilter()",1,1,1
"org.apache.commons.io.filefilter.FalseFileFilter.accept(File)",1,1,1
"org.apache.commons.io.filefilter.FalseFileFilter.accept(File,String)",1,1,1
"org.apache.commons.io.filefilter.FileFileFilter.FileFileFilter()",1,1,1
"org.apache.commons.io.filefilter.FileFileFilter.accept(File)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.FileFilterUtils()",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.ageFileFilter(Date)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.ageFileFilter(Date,boolean)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.ageFileFilter(File)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.ageFileFilter(File,boolean)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.ageFileFilter(long)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.ageFileFilter(long,boolean)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.and(IOFileFilter...)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.andFileFilter(IOFileFilter,IOFileFilter)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.asFileFilter(FileFilter)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.asFileFilter(FilenameFilter)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.directoryFileFilter()",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.falseFileFilter()",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.fileFileFilter()",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.filter(IOFileFilter,File...)",5,3,6
"org.apache.commons.io.filefilter.FileFilterUtils.filter(IOFileFilter,Iterable<File>)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.filter(IOFileFilter,Iterable<File>,T)",5,4,6
"org.apache.commons.io.filefilter.FileFilterUtils.filterList(IOFileFilter,File...)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.filterList(IOFileFilter,Iterable<File>)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.filterSet(IOFileFilter,File...)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.filterSet(IOFileFilter,Iterable<File>)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.magicNumberFileFilter(String)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.magicNumberFileFilter(String,long)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.magicNumberFileFilter(byte[])",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.magicNumberFileFilter(byte[],long)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.makeCVSAware(IOFileFilter)",2,2,2
"org.apache.commons.io.filefilter.FileFilterUtils.makeDirectoryOnly(IOFileFilter)",2,1,2
"org.apache.commons.io.filefilter.FileFilterUtils.makeFileOnly(IOFileFilter)",2,1,2
"org.apache.commons.io.filefilter.FileFilterUtils.makeSVNAware(IOFileFilter)",2,2,2
"org.apache.commons.io.filefilter.FileFilterUtils.nameFileFilter(String)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.nameFileFilter(String,IOCase)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.notFileFilter(IOFileFilter)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.or(IOFileFilter...)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.orFileFilter(IOFileFilter,IOFileFilter)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.prefixFileFilter(String)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.prefixFileFilter(String,IOCase)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.sizeFileFilter(long)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.sizeFileFilter(long,boolean)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.sizeRangeFileFilter(long,long)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.suffixFileFilter(String)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.suffixFileFilter(String,IOCase)",1,1,1
"org.apache.commons.io.filefilter.FileFilterUtils.toList(IOFileFilter...)",4,2,4
"org.apache.commons.io.filefilter.FileFilterUtils.trueFileFilter()",1,1,1
"org.apache.commons.io.filefilter.HiddenFileFilter.HiddenFileFilter()",1,1,1
"org.apache.commons.io.filefilter.HiddenFileFilter.accept(File)",1,1,1
"org.apache.commons.io.filefilter.MagicNumberFileFilter.MagicNumberFileFilter(String)",1,1,1
"org.apache.commons.io.filefilter.MagicNumberFileFilter.MagicNumberFileFilter(String,long)",4,1,4
"org.apache.commons.io.filefilter.MagicNumberFileFilter.MagicNumberFileFilter(byte[])",1,1,1
"org.apache.commons.io.filefilter.MagicNumberFileFilter.MagicNumberFileFilter(byte[],long)",4,1,4
"org.apache.commons.io.filefilter.MagicNumberFileFilter.accept(File)",3,4,6
"org.apache.commons.io.filefilter.MagicNumberFileFilter.toString()",1,1,1
"org.apache.commons.io.filefilter.NameFileFilter.NameFileFilter(List<String>)",1,1,1
"org.apache.commons.io.filefilter.NameFileFilter.NameFileFilter(List<String>,IOCase)",2,1,3
"org.apache.commons.io.filefilter.NameFileFilter.NameFileFilter(String)",1,1,1
"org.apache.commons.io.filefilter.NameFileFilter.NameFileFilter(String,IOCase)",2,1,3
"org.apache.commons.io.filefilter.NameFileFilter.NameFileFilter(String[])",1,1,1
"org.apache.commons.io.filefilter.NameFileFilter.NameFileFilter(String[],IOCase)",2,1,3
"org.apache.commons.io.filefilter.NameFileFilter.accept(File)",3,2,3
"org.apache.commons.io.filefilter.NameFileFilter.accept(File,String)",3,2,3
"org.apache.commons.io.filefilter.NameFileFilter.toString()",1,4,4
"org.apache.commons.io.filefilter.NotFileFilter.NotFileFilter(IOFileFilter)",2,1,2
"org.apache.commons.io.filefilter.NotFileFilter.accept(File)",1,1,1
"org.apache.commons.io.filefilter.NotFileFilter.accept(File,String)",1,1,1
"org.apache.commons.io.filefilter.NotFileFilter.toString()",1,1,1
"org.apache.commons.io.filefilter.OrFileFilter.OrFileFilter()",1,1,1
"org.apache.commons.io.filefilter.OrFileFilter.OrFileFilter(IOFileFilter,IOFileFilter)",2,1,3
"org.apache.commons.io.filefilter.OrFileFilter.OrFileFilter(List<IOFileFilter>)",1,1,2
"org.apache.commons.io.filefilter.OrFileFilter.accept(File)",3,2,3
"org.apache.commons.io.filefilter.OrFileFilter.accept(File,String)",3,2,3
"org.apache.commons.io.filefilter.OrFileFilter.addFileFilter(IOFileFilter)",1,1,1
"org.apache.commons.io.filefilter.OrFileFilter.getFileFilters()",1,1,1
"org.apache.commons.io.filefilter.OrFileFilter.removeFileFilter(IOFileFilter)",1,1,1
"org.apache.commons.io.filefilter.OrFileFilter.setFileFilters(List<IOFileFilter>)",1,1,1
"org.apache.commons.io.filefilter.OrFileFilter.toString()",1,5,5
"org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(List<String>)",1,1,1
"org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(List<String>,IOCase)",2,1,3
"org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(String)",1,1,1
"org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(String,IOCase)",2,1,3
"org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(String[])",1,1,1
"org.apache.commons.io.filefilter.PrefixFileFilter.PrefixFileFilter(String[],IOCase)",2,1,3
"org.apache.commons.io.filefilter.PrefixFileFilter.accept(File)",3,2,3
"org.apache.commons.io.filefilter.PrefixFileFilter.accept(File,String)",3,2,3
"org.apache.commons.io.filefilter.PrefixFileFilter.toString()",1,4,4
"org.apache.commons.io.filefilter.RegexFileFilter.RegexFileFilter(Pattern)",2,1,2
"org.apache.commons.io.filefilter.RegexFileFilter.RegexFileFilter(String)",2,1,2
"org.apache.commons.io.filefilter.RegexFileFilter.RegexFileFilter(String,IOCase)",2,2,4
"org.apache.commons.io.filefilter.RegexFileFilter.RegexFileFilter(String,int)",2,1,2
"org.apache.commons.io.filefilter.RegexFileFilter.accept(File,String)",1,1,1
"org.apache.commons.io.filefilter.SizeFileFilter.SizeFileFilter(long)",1,1,1
"org.apache.commons.io.filefilter.SizeFileFilter.SizeFileFilter(long,boolean)",2,1,2
"org.apache.commons.io.filefilter.SizeFileFilter.accept(File)",1,1,2
"org.apache.commons.io.filefilter.SizeFileFilter.toString()",1,1,2
"org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(List<String>)",1,1,1
"org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(List<String>,IOCase)",2,1,3
"org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(String)",1,1,1
"org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(String,IOCase)",2,1,3
"org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(String[])",1,1,1
"org.apache.commons.io.filefilter.SuffixFileFilter.SuffixFileFilter(String[],IOCase)",2,1,3
"org.apache.commons.io.filefilter.SuffixFileFilter.accept(File)",3,2,3
"org.apache.commons.io.filefilter.SuffixFileFilter.accept(File,String)",3,2,3
"org.apache.commons.io.filefilter.SuffixFileFilter.toString()",1,4,4
"org.apache.commons.io.filefilter.TrueFileFilter.TrueFileFilter()",1,1,1
"org.apache.commons.io.filefilter.TrueFileFilter.accept(File)",1,1,1
"org.apache.commons.io.filefilter.TrueFileFilter.accept(File,String)",1,1,1
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(List<String>)",1,1,1
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(List<String>,IOCase)",2,1,3
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String)",1,1,1
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String,IOCase)",2,1,3
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String[])",1,1,1
"org.apache.commons.io.filefilter.WildcardFileFilter.WildcardFileFilter(String[],IOCase)",2,1,3
"org.apache.commons.io.filefilter.WildcardFileFilter.accept(File)",3,2,3
"org.apache.commons.io.filefilter.WildcardFileFilter.accept(File,String)",3,2,3
"org.apache.commons.io.filefilter.WildcardFileFilter.toString()",1,4,4
"org.apache.commons.io.filefilter.WildcardFilter.WildcardFilter(List<String>)",2,1,2
"org.apache.commons.io.filefilter.WildcardFilter.WildcardFilter(String)",2,1,2
"org.apache.commons.io.filefilter.WildcardFilter.WildcardFilter(String[])",2,1,2
"org.apache.commons.io.filefilter.WildcardFilter.accept(File)",4,2,4
"org.apache.commons.io.filefilter.WildcardFilter.accept(File,String)",4,3,5
"org.apache.commons.io.input.AutoCloseInputStream.AutoCloseInputStream(InputStream)",1,1,1
"org.apache.commons.io.input.AutoCloseInputStream.afterRead(int)",1,2,2
"org.apache.commons.io.input.AutoCloseInputStream.close()",1,1,1
"org.apache.commons.io.input.AutoCloseInputStream.finalize()",1,1,1
"org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream)",1,1,1
"org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream,ByteOrderMark...)",1,1,1
"org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream,boolean)",1,1,1
"org.apache.commons.io.input.BOMInputStream.BOMInputStream(InputStream,boolean,ByteOrderMark...)",2,1,3
"org.apache.commons.io.input.BOMInputStream.find()",3,2,3
"org.apache.commons.io.input.BOMInputStream.getBOM()",5,4,7
"org.apache.commons.io.input.BOMInputStream.getBOMCharsetName()",1,2,2
"org.apache.commons.io.input.BOMInputStream.hasBOM()",1,1,1
"org.apache.commons.io.input.BOMInputStream.hasBOM(ByteOrderMark)",2,2,3
"org.apache.commons.io.input.BOMInputStream.mark(int)",1,1,1
"org.apache.commons.io.input.BOMInputStream.matches(ByteOrderMark)",4,2,4
"org.apache.commons.io.input.BOMInputStream.read()",1,2,2
"org.apache.commons.io.input.BOMInputStream.read(byte[])",1,1,1
"org.apache.commons.io.input.BOMInputStream.read(byte[],int,int)",1,2,5
"org.apache.commons.io.input.BOMInputStream.readFirstBytes()",1,1,2
"org.apache.commons.io.input.BOMInputStream.reset()",1,1,2
"org.apache.commons.io.input.BOMInputStream.skip(long)",1,2,3
"org.apache.commons.io.input.BoundedInputStream.BoundedInputStream(InputStream)",1,1,1
"org.apache.commons.io.input.BoundedInputStream.BoundedInputStream(InputStream,long)",1,1,1
"org.apache.commons.io.input.BoundedInputStream.available()",2,1,3
"org.apache.commons.io.input.BoundedInputStream.close()",1,2,2
"org.apache.commons.io.input.BoundedInputStream.isPropagateClose()",1,1,1
"org.apache.commons.io.input.BoundedInputStream.mark(int)",1,1,1
"org.apache.commons.io.input.BoundedInputStream.markSupported()",1,1,1
"org.apache.commons.io.input.BoundedInputStream.read()",2,1,3
"org.apache.commons.io.input.BoundedInputStream.read(byte[])",1,1,1
"org.apache.commons.io.input.BoundedInputStream.read(byte[],int,int)",3,2,5
"org.apache.commons.io.input.BoundedInputStream.reset()",1,1,1
"org.apache.commons.io.input.BoundedInputStream.setPropagateClose(boolean)",1,1,1
"org.apache.commons.io.input.BoundedInputStream.skip(long)",1,2,2
"org.apache.commons.io.input.BoundedInputStream.toString()",1,1,1
"org.apache.commons.io.input.BrokenInputStream.BrokenInputStream()",1,1,1
"org.apache.commons.io.input.BrokenInputStream.BrokenInputStream(IOException)",1,1,1
"org.apache.commons.io.input.BrokenInputStream.available()",1,1,1
"org.apache.commons.io.input.BrokenInputStream.close()",1,1,1
"org.apache.commons.io.input.BrokenInputStream.read()",1,1,1
"org.apache.commons.io.input.BrokenInputStream.reset()",1,1,1
"org.apache.commons.io.input.BrokenInputStream.skip(long)",1,1,1
"org.apache.commons.io.input.CharSequenceReader.CharSequenceReader(CharSequence)",1,1,2
"org.apache.commons.io.input.CharSequenceReader.close()",1,1,1
"org.apache.commons.io.input.CharSequenceReader.mark(int)",1,1,1
"org.apache.commons.io.input.CharSequenceReader.markSupported()",1,1,1
"org.apache.commons.io.input.CharSequenceReader.read()",2,2,2
"org.apache.commons.io.input.CharSequenceReader.read(char[],int,int)",6,2,7
"org.apache.commons.io.input.CharSequenceReader.reset()",1,1,1
"org.apache.commons.io.input.CharSequenceReader.skip(long)",3,1,3
"org.apache.commons.io.input.CharSequenceReader.toString()",1,1,1
"org.apache.commons.io.input.ClassLoaderObjectInputStream.ClassLoaderObjectInputStream(ClassLoader,InputStream)",1,1,1
"org.apache.commons.io.input.ClassLoaderObjectInputStream.resolveClass(ObjectStreamClass)",2,2,2
"org.apache.commons.io.input.CloseShieldInputStream.CloseShieldInputStream(InputStream)",1,1,1
"org.apache.commons.io.input.CloseShieldInputStream.close()",1,1,1
"org.apache.commons.io.input.ClosedInputStream.read()",1,1,1
"org.apache.commons.io.input.CountingInputStream.CountingInputStream(InputStream)",1,1,1
"org.apache.commons.io.input.CountingInputStream.afterRead(int)",1,1,2
"org.apache.commons.io.input.CountingInputStream.getByteCount()",1,1,1
"org.apache.commons.io.input.CountingInputStream.getCount()",2,1,2
"org.apache.commons.io.input.CountingInputStream.resetByteCount()",1,1,1
"org.apache.commons.io.input.CountingInputStream.resetCount()",2,1,2
"org.apache.commons.io.input.CountingInputStream.skip(long)",1,1,1
"org.apache.commons.io.input.DemuxInputStream.bindStream(InputStream)",1,1,1
"org.apache.commons.io.input.DemuxInputStream.close()",1,2,2
"org.apache.commons.io.input.DemuxInputStream.read()",2,2,2
"org.apache.commons.io.input.NullInputStream.NullInputStream(long)",1,1,1
"org.apache.commons.io.input.NullInputStream.NullInputStream(long,boolean,boolean)",1,1,1
"org.apache.commons.io.input.NullInputStream.available()",3,1,3
"org.apache.commons.io.input.NullInputStream.close()",1,1,1
"org.apache.commons.io.input.NullInputStream.doEndOfFile()",2,1,2
"org.apache.commons.io.input.NullInputStream.getPosition()",1,1,1
"org.apache.commons.io.input.NullInputStream.getSize()",1,1,1
"org.apache.commons.io.input.NullInputStream.mark(int)",2,1,2
"org.apache.commons.io.input.NullInputStream.markSupported()",1,1,1
"org.apache.commons.io.input.NullInputStream.processByte()",1,1,1
"org.apache.commons.io.input.NullInputStream.processBytes(byte[],int,int)",1,1,1
"org.apache.commons.io.input.NullInputStream.read()",3,2,3
"org.apache.commons.io.input.NullInputStream.read(byte[])",1,1,1
"org.apache.commons.io.input.NullInputStream.read(byte[],int,int)",3,2,4
"org.apache.commons.io.input.NullInputStream.reset()",4,1,4
"org.apache.commons.io.input.NullInputStream.skip(long)",3,2,4
"org.apache.commons.io.input.NullReader.NullReader(long)",1,1,1
"org.apache.commons.io.input.NullReader.NullReader(long,boolean,boolean)",1,1,1
"org.apache.commons.io.input.NullReader.close()",1,1,1
"org.apache.commons.io.input.NullReader.doEndOfFile()",2,1,2
"org.apache.commons.io.input.NullReader.getPosition()",1,1,1
"org.apache.commons.io.input.NullReader.getSize()",1,1,1
"org.apache.commons.io.input.NullReader.mark(int)",2,1,2
"org.apache.commons.io.input.NullReader.markSupported()",1,1,1
"org.apache.commons.io.input.NullReader.processChar()",1,1,1
"org.apache.commons.io.input.NullReader.processChars(char[],int,int)",1,1,1
"org.apache.commons.io.input.NullReader.read()",3,2,3
"org.apache.commons.io.input.NullReader.read(char[])",1,1,1
"org.apache.commons.io.input.NullReader.read(char[],int,int)",3,2,4
"org.apache.commons.io.input.NullReader.reset()",4,1,4
"org.apache.commons.io.input.NullReader.skip(long)",3,2,4
"org.apache.commons.io.input.ProxyInputStream.ProxyInputStream(InputStream)",1,1,1
"org.apache.commons.io.input.ProxyInputStream.afterRead(int)",1,1,1
"org.apache.commons.io.input.ProxyInputStream.available()",1,2,2
"org.apache.commons.io.input.ProxyInputStream.beforeRead(int)",1,1,1
"org.apache.commons.io.input.ProxyInputStream.close()",1,2,2
"org.apache.commons.io.input.ProxyInputStream.handleIOException(IOException)",1,1,1
"org.apache.commons.io.input.ProxyInputStream.mark(int)",1,1,1
"org.apache.commons.io.input.ProxyInputStream.markSupported()",1,1,1
"org.apache.commons.io.input.ProxyInputStream.read()",1,2,3
"org.apache.commons.io.input.ProxyInputStream.read(byte[])",1,2,3
"org.apache.commons.io.input.ProxyInputStream.read(byte[],int,int)",1,2,2
"org.apache.commons.io.input.ProxyInputStream.reset()",1,2,2
"org.apache.commons.io.input.ProxyInputStream.skip(long)",1,2,2
"org.apache.commons.io.input.ProxyReader.ProxyReader(Reader)",1,1,1
"org.apache.commons.io.input.ProxyReader.afterRead(int)",1,1,1
"org.apache.commons.io.input.ProxyReader.beforeRead(int)",1,1,1
"org.apache.commons.io.input.ProxyReader.close()",1,2,2
"org.apache.commons.io.input.ProxyReader.handleIOException(IOException)",1,1,1
"org.apache.commons.io.input.ProxyReader.mark(int)",1,2,2
"org.apache.commons.io.input.ProxyReader.markSupported()",1,1,1
"org.apache.commons.io.input.ProxyReader.read()",1,2,3
"org.apache.commons.io.input.ProxyReader.read(CharBuffer)",1,3,3
"org.apache.commons.io.input.ProxyReader.read(char[])",1,2,3
"org.apache.commons.io.input.ProxyReader.read(char[],int,int)",1,2,2
"org.apache.commons.io.input.ProxyReader.ready()",1,2,2
"org.apache.commons.io.input.ProxyReader.reset()",1,2,2
"org.apache.commons.io.input.ProxyReader.skip(long)",1,2,2
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,Charset)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,Charset,int)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,String)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.ReaderInputStream(Reader,String,int)",1,1,1
"org.apache.commons.io.input.ReaderInputStream.close()",1,1,1
"org.apache.commons.io.input.ReaderInputStream.read()",1,1,2
"org.apache.commons.io.input.ReaderInputStream.read(byte[])",1,1,1
"org.apache.commons.io.input.ReaderInputStream.read(byte[],int,int)",4,8,11
"org.apache.commons.io.input.SwappedDataInputStream.SwappedDataInputStream(InputStream)",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readBoolean()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readByte()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readChar()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readDouble()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readFloat()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readFully(byte[])",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readFully(byte[],int,int)",3,2,3
"org.apache.commons.io.input.SwappedDataInputStream.readInt()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readLine()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readLong()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readShort()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readUTF()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readUnsignedByte()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.readUnsignedShort()",1,1,1
"org.apache.commons.io.input.SwappedDataInputStream.skipBytes(int)",1,1,1
"org.apache.commons.io.input.TaggedInputStream.TaggedInputStream(InputStream)",1,1,1
"org.apache.commons.io.input.TaggedInputStream.handleIOException(IOException)",1,1,1
"org.apache.commons.io.input.TaggedInputStream.isCauseOf(Throwable)",1,1,1
"org.apache.commons.io.input.TaggedInputStream.throwIfCauseOf(Throwable)",1,1,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener)",1,1,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long)",1,1,1
"org.apache.commons.io.input.Tailer.Tailer(File,TailerListener,long,boolean)",1,1,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener)",1,1,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long)",1,1,1
"org.apache.commons.io.input.Tailer.create(File,TailerListener,long,boolean)",1,1,1
"org.apache.commons.io.input.Tailer.getDelay()",1,1,1
"org.apache.commons.io.input.Tailer.getFile()",1,1,1
"org.apache.commons.io.input.Tailer.readLines(RandomAccessFile)",1,2,2
"org.apache.commons.io.input.Tailer.run()",3,11,12
"org.apache.commons.io.input.Tailer.stop()",1,1,1
"org.apache.commons.io.input.TailerListenerAdapter.fileNotFound()",1,1,1
"org.apache.commons.io.input.TailerListenerAdapter.fileRotated()",1,1,1
"org.apache.commons.io.input.TailerListenerAdapter.handle(Exception)",1,1,1
"org.apache.commons.io.input.TailerListenerAdapter.handle(String)",1,1,1
"org.apache.commons.io.input.TailerListenerAdapter.init(Tailer)",1,1,1
"org.apache.commons.io.input.TeeInputStream.TeeInputStream(InputStream,OutputStream)",1,1,1
"org.apache.commons.io.input.TeeInputStream.TeeInputStream(InputStream,OutputStream,boolean)",1,1,1
"org.apache.commons.io.input.TeeInputStream.close()",1,2,2
"org.apache.commons.io.input.TeeInputStream.read()",1,2,2
"org.apache.commons.io.input.TeeInputStream.read(byte[])",1,2,2
"org.apache.commons.io.input.TeeInputStream.read(byte[],int,int)",1,2,2
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(File)",1,1,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream)",1,1,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,String)",1,1,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,String,boolean)",1,1,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,String,boolean,String)",2,3,4
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(InputStream,boolean)",2,3,3
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(URL)",1,1,1
"org.apache.commons.io.input.XmlStreamReader.XmlStreamReader(URLConnection)",1,4,5
"org.apache.commons.io.input.XmlStreamReader.calculateHttpEncoding(String,String,String,String,String,InputStream,boolean)",7,11,13
"org.apache.commons.io.input.XmlStreamReader.calculateRawEncoding(String,String,String,InputStream)",8,17,20
"org.apache.commons.io.input.XmlStreamReader.close()",1,1,1
"org.apache.commons.io.input.XmlStreamReader.doHttpStream(InputStream,String,boolean)",1,1,1
"org.apache.commons.io.input.XmlStreamReader.doLenientDetection(String,InputStream,XmlStreamReaderException)",1,5,8
"org.apache.commons.io.input.XmlStreamReader.doRawStream(InputStream,boolean)",1,1,1
"org.apache.commons.io.input.XmlStreamReader.getContentTypeEncoding(String)",1,5,5
"org.apache.commons.io.input.XmlStreamReader.getContentTypeMime(String)",1,3,3
"org.apache.commons.io.input.XmlStreamReader.getDefaultEncoding()",1,1,1
"org.apache.commons.io.input.XmlStreamReader.getEncoding()",1,1,1
"org.apache.commons.io.input.XmlStreamReader.getXmlProlog(InputStream,String)",4,6,10
"org.apache.commons.io.input.XmlStreamReader.isAppXml(String)",1,6,6
"org.apache.commons.io.input.XmlStreamReader.isTextXml(String)",1,5,5
"org.apache.commons.io.input.XmlStreamReader.read(char[],int,int)",1,1,1
"org.apache.commons.io.input.XmlStreamReader.setDefaultEncoding(String)",1,1,1
"org.apache.commons.io.input.XmlStreamReaderException.XmlStreamReaderException(String,String,String,String)",1,1,1
"org.apache.commons.io.input.XmlStreamReaderException.XmlStreamReaderException(String,String,String,String,String,String)",1,1,1
"org.apache.commons.io.input.XmlStreamReaderException.getBomEncoding()",1,1,1
"org.apache.commons.io.input.XmlStreamReaderException.getContentTypeEncoding()",1,1,1
"org.apache.commons.io.input.XmlStreamReaderException.getContentTypeMime()",1,1,1
"org.apache.commons.io.input.XmlStreamReaderException.getXmlEncoding()",1,1,1
"org.apache.commons.io.input.XmlStreamReaderException.getXmlGuessEncoding()",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.FilesystemEntry(File)",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.FilesystemEntry(FilesystemEntry,File)",2,1,2
"org.apache.commons.io.monitor.FilesystemEntry.getChildren()",1,1,2
"org.apache.commons.io.monitor.FilesystemEntry.getFile()",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.getLastModified()",1,1,1
"org.apache.commons.io.monitor.FilesystemEntry.getLevel()",1,2,2
"org.apache.commons.io.monitor.FilesystemEntry.getName()",1,1,1
