,CBO,DIT,LCOM,NOC,ParallelInheritance,RFC,Unnamed: 0,WMC,antecedent support,confidence,consequent support,conviction,instance,leverage,lift,project_id,support
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.Floating,0.0,0.0,49,0.0
455,1.0,0.0,4.0,0.0,0.0,9.0,0.0,12.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.FloatingWindowContainer,0.0,0.0,49,0.0
456,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.FloatingWindowContainer.MouseHandler,0.0,0.0,49,0.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.FocusHandler,0.0,0.0,49,0.0
458,4.0,0.0,2.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.FontSelector,0.0,0.0,49,0.0
459,2.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.FontSelector.ActionHandler,0.0,0.0,49,0.0
460,6.0,0.0,2.0,0.0,0.0,12.0,0.0,18.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.FontSelectorDialog,0.0,0.0,49,0.0
461,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.FontSelectorDialog.ActionHandler,0.0,0.0,49,0.0
462,1.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.FontSelectorDialog.ListHandler,0.0,0.0,49,0.0
463,6.0,0.0,4.0,0.0,0.0,16.0,0.0,36.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.GrabKeyDialog,0.0,0.0,49,0.0
464,2.0,0.0,1.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.GrabKeyDialog.ActionHandler,0.0,0.0,49,0.0
465,1.0,0.0,2.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.GrabKeyDialog.InputPane,0.0,0.0,49,0.0
466,5.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.GrabKeyDialog.KeyBinding,0.0,0.0,49,0.0
467,4.0,0.0,1.0,0.0,0.0,19.0,0.0,33.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.HistoryModel,0.0,0.0,49,0.0
468,1.0,0.0,3.0,0.0,0.0,19.0,0.0,42.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.HistoryText,0.0,0.0,49,0.0
469,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.HistoryText.ActionHandler,0.0,0.0,49,0.0
470,0.0,0.0,1.0,0.0,0.0,9.0,0.0,26.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.HistoryTextArea,0.0,0.0,49,0.0
471,3.0,0.0,2.0,1.0,0.0,17.0,0.0,39.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.HistoryTextField,0.0,0.0,49,0.0
472,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.HistoryTextField.HistoryBorder,0.0,0.0,49,0.0
473,1.0,0.0,2.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.HistoryTextField.MouseHandler,0.0,0.0,49,0.0
474,5.0,0.0,2.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.IOProgressMonitor,0.0,0.0,49,0.0
475,5.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.IOProgressMonitor.ThreadProgress,0.0,0.0,49,0.0
476,3.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.IOProgressMonitor.ThreadProgress.ActionHandler,0.0,0.0,49,0.0
477,2.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.IOProgressMonitor.WorkThreadHandler,0.0,0.0,49,0.0
478,2.0,0.0,7.0,0.0,0.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.InputHandler,0.0,0.0,49,0.0
479,4.0,0.0,2.0,0.0,0.0,14.0,0.0,17.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.JCheckBoxList,0.0,0.0,49,0.0
480,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.JCheckBoxList.DummyRenderer,0.0,0.0,49,0.0
481,3.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.JCheckBoxList.Entry,0.0,0.0,49,0.0
482,3.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.JCheckBoxList.LabelRenderer,0.0,0.0,49,0.0
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.JEditMetalTheme,0.0,0.0,49,0.0
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.JEditMetalTheme14,0.0,0.0,49,0.0
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.JEditMetalTheme15,0.0,0.0,49,0.0
486,3.0,0.0,1.0,0.0,0.0,10.0,0.0,54.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.KeyEventTranslator,0.0,0.0,49,0.0
487,1.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.KeyEventTranslator.Key,0.0,0.0,49,0.0
488,2.0,0.0,2.0,0.0,0.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.KeyEventWorkaround,0.0,0.0,49,0.0
489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.KeyHandler,0.0,0.0,49,0.0
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.LabelRenderer,0.0,0.0,49,0.0
491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.LogList,0.0,0.0,49,0.0
492,5.0,0.0,2.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.LogViewer,0.0,0.0,49,0.0
493,2.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.LogViewer.ActionHandler,0.0,0.0,49,0.0
494,1.0,0.0,1.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.LogViewer.ListHandler,0.0,0.0,49,0.0
495,1.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.LogViewer.LogList,0.0,0.0,49,0.0
496,6.0,0.0,3.0,0.0,0.0,17.0,0.0,24.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MarkerViewer,0.0,0.0,49,0.0
497,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MarkerViewer.MouseHandler,0.0,0.0,49,0.0
498,2.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MarkerViewer.Renderer,0.0,0.0,49,0.0
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MemoryStatus,0.0,0.0,49,0.0
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MenuMouseHandler,0.0,0.0,49,0.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MiniIOProgress,0.0,0.0,49,0.0
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.Model,0.0,0.0,49,0.0
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MouseHandler,0.0,0.0,49,0.0
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MouseOverHandler,0.0,0.0,49,0.0
505,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MutableListModel,0.0,0.0,49,0.0
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MyFilteredListModel,0.0,0.0,49,0.0
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.MyTransferHandler,0.0,0.0,49,0.0
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.NumericTextField,0.0,0.0,49,0.0
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.OptionDialog,0.0,0.0,49,0.0
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.OptionGroupPane,0.0,0.0,49,0.0
511,7.0,0.0,2.0,2.0,0.0,20.0,0.0,53.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.OptionsDialog,0.0,0.0,49,0.0
512,4.0,0.0,7.0,0.0,0.0,12.0,0.0,27.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.OptionsDialog.OptionTreeModel,0.0,0.0,49,0.0
513,1.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.OptionsDialog.PaneNameRenderer,0.0,0.0,49,0.0
514,6.0,0.0,1.0,0.0,0.0,19.0,0.0,43.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PanelWindowContainer,0.0,0.0,49,0.0
515,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PanelWindowContainer.ActionHandler,0.0,0.0,49,0.0
516,2.0,0.0,3.0,0.0,0.0,6.0,0.0,25.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PanelWindowContainer.ButtonLayout,0.0,0.0,49,0.0
517,1.0,0.0,3.0,0.0,0.0,7.0,0.0,19.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PanelWindowContainer.DockBorder,0.0,0.0,49,0.0
518,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PanelWindowContainer.DockableWindowCompare,0.0,0.0,49,0.0
519,1.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PanelWindowContainer.MenuMouseHandler,0.0,0.0,49,0.0
520,1.0,0.0,1.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PanelWindowContainer.RotatedTextIcon,0.0,0.0,49,0.0
521,5.0,0.0,2.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PasteFromListDialog,0.0,0.0,49,0.0
522,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PasteFromListDialog.ActionHandler,0.0,0.0,49,0.0
523,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PasteFromListDialog.ListHandler,0.0,0.0,49,0.0
524,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PasteFromListDialog.MouseHandler,0.0,0.0,49,0.0
525,1.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PasteFromListDialog.Renderer,0.0,0.0,49,0.0
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.PasteSpecialDialog,0.0,0.0,49,0.0
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.RecentDirectoriesMenu,0.0,0.0,49,0.0
528,7.0,0.0,3.0,0.0,0.0,8.0,0.0,23.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.RegisterViewer,0.0,0.0,49,0.0
529,1.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.RegisterViewer.DocumentHandler,0.0,0.0,49,0.0
530,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.RegisterViewer.FocusHandler,0.0,0.0,49,0.0
531,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.RegisterViewer.ListHandler,0.0,0.0,49,0.0
532,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.RegisterViewer.MouseHandler,0.0,0.0,49,0.0
533,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.RegisterViewer.Renderer,0.0,0.0,49,0.0
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.Renderer,0.0,0.0,49,0.0
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.ResizeMouseHandler,0.0,0.0,49,0.0
536,6.0,0.0,3.0,0.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.RolloverButton,0.0,0.0,49,0.0
537,1.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.RolloverButton.MouseOverHandler,0.0,0.0,49,0.0
538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.RotationFilter,0.0,0.0,49,0.0
539,0.0,0.0,1.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.SelectLineRange,0.0,0.0,49,0.0
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.ShortcutPrefixActiveEvent,0.0,0.0,49,0.0
541,2.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.SplashScreen,0.0,0.0,49,0.0
542,5.0,0.0,4.0,0.0,0.0,14.0,0.0,61.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.StatusBar,0.0,0.0,49,0.0
543,1.0,0.0,3.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.StatusBar.Clock,0.0,0.0,49,0.0
544,2.0,0.0,5.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.StatusBar.MemoryStatus,0.0,0.0,49,0.0
545,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.StatusBar.MemoryStatus.MouseHandler,0.0,0.0,49,0.0
546,1.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.StatusBar.MouseHandler,0.0,0.0,49,0.0
547,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.StatusBar.ToolTipLabel,0.0,0.0,49,0.0
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.StyleEditor,0.0,0.0,49,0.0
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TOCCellRenderer,0.0,0.0,49,0.0
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TOCHandler,0.0,0.0,49,0.0
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TOCTree,0.0,0.0,49,0.0
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TabbedPane,0.0,0.0,49,0.0
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TaskMonitor,0.0,0.0,49,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TaskTableEditor,0.0,0.0,49,0.0
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TaskTableModel,0.0,0.0,49,0.0
556,2.0,0.0,3.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TextAreaDialog,0.0,0.0,49,0.0
557,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TextAreaDialog.ActionHandler,0.0,0.0,49,0.0
558,3.0,0.0,3.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TipOfTheDay,0.0,0.0,49,0.0
559,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.TipOfTheDay.ActionHandler,0.0,0.0,49,0.0
560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.ToggleAction,0.0,0.0,49,0.0
561,1.0,0.0,1.0,0.0,0.0,6.0,0.0,11.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.ToolBarManager,0.0,0.0,49,0.0
562,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.ToolBarManager.Entry,0.0,0.0,49,0.0
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.ToolTipLabel,0.0,0.0,49,0.0
564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.VICaretStatus,0.0,0.0,49,0.0
565,0.0,0.0,7.0,0.0,0.0,16.0,0.0,47.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.VariableGridLayout,0.0,0.0,49,0.0
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.statusbar.Clock,0.0,0.0,49,0.0
567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.statusbar.ErrorDialog,0.0,0.0,49,0.0
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.statusbar.ErrorHighlight,0.0,0.0,49,0.0
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.statusbar.MemoryStatus,0.0,0.0,49,0.0
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.gui.statusbar.ToolTipLabel,0.0,0.0,49,0.0
571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.AsyncHTMLEditorKit,0.0,0.0,49,0.0
572,2.0,0.0,1.0,0.0,0.0,15.0,0.0,26.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpHistoryModel,0.0,0.0,49,0.0
573,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpHistoryModel.HistoryEntry,0.0,0.0,49,0.0
574,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpHistoryModelListener,0.0,0.0,49,0.0
575,4.0,0.0,1.0,0.0,0.0,14.0,0.0,33.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpIndex,0.0,0.0,49,0.0
576,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpIndex.HelpFile,0.0,0.0,49,0.0
577,3.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpIndex.Word,0.0,0.0,49,0.0
578,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpIndex.Word.Occurrence,0.0,0.0,49,0.0
579,4.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpSearchPanel,0.0,0.0,49,0.0
580,4.0,0.0,1.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpSearchPanel.ActionHandler,0.0,0.0,49,0.0
581,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpSearchPanel.MouseHandler,0.0,0.0,49,0.0
582,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpSearchPanel.Result,0.0,0.0,49,0.0
583,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpSearchPanel.ResultCompare,0.0,0.0,49,0.0
584,1.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpSearchPanel.ResultIcon,0.0,0.0,49,0.0
585,3.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpSearchPanel.ResultRenderer,0.0,0.0,49,0.0
586,8.0,0.0,1.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpTOCPanel,0.0,0.0,49,0.0
587,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpTOCPanel.HelpNode,0.0,0.0,49,0.0
588,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpTOCPanel.PluginCompare,0.0,0.0,49,0.0
589,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpTOCPanel.TOCCellRenderer,0.0,0.0,49,0.0
590,1.0,0.0,1.0,0.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpTOCPanel.TOCHandler,0.0,0.0,49,0.0
591,2.0,0.0,2.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpTOCPanel.TOCTree,0.0,0.0,49,0.0
592,6.0,0.0,2.0,0.0,0.0,13.0,0.0,23.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpViewer,0.0,0.0,49,0.0
593,1.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpViewer.ActionHandler,0.0,0.0,49,0.0
594,1.0,0.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpViewer.LinkHandler,0.0,0.0,49,0.0
595,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpViewer.PropertyChangeHandler,0.0,0.0,49,0.0
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpViewerComponent,0.0,0.0,49,0.0
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpViewerDialog,0.0,0.0,49,0.0
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HelpViewerFrame,0.0,0.0,49,0.0
599,3.0,0.0,2.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HistoryButton,0.0,0.0,49,0.0
600,3.0,0.0,1.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HistoryButton.DropActionHandler,0.0,0.0,49,0.0
601,2.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HistoryButton.HistoryListActionHandler,0.0,0.0,49,0.0
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.HistoryListActionHandler,0.0,0.0,49,0.0
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.KeyHandler,0.0,0.0,49,0.0
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,org.gjt.sp.jedit.help.MouseHandler,0.0,0.0,49,0.0
