Class,OCavg,WMC
"freemind.preferences.layout.OptionPanel.ChangeTabAction","1,50",3
"freemind.preferences.layout.OptionPanel.KeyProperty","1,55",17
"freemind.preferences.layout.OptionPanel.NewTabProperty","1,00",6
"freemind.preferences.layout.VariableSizeCardLayout","2,33",7
"freemind.swing.DefaultListModel","1,20",42
"freemind.view.ImageFactory","2,25",9
"freemind.view.MapModule","1,18",13
"freemind.view.ScalableImageIcon","1,25",10
"freemind.view.mindmapview.ArrowLinkView","2,76",47
"freemind.view.mindmapview.BezierEdgeView","1,75",7
"freemind.view.mindmapview.BubbleMainView","1,31",17
"freemind.view.mindmapview.CloudView","1,64",23
"freemind.view.mindmapview.ConvexHull","4,67",14
"freemind.view.mindmapview.ConvexHull.thetaComparator","3,67",11
"freemind.view.mindmapview.EdgeView","1,17",14
"freemind.view.mindmapview.EditNodeBase","1,37",26
"freemind.view.mindmapview.EditNodeBase.EditCopyAction","1,50",3
"freemind.view.mindmapview.EditNodeBase.EditDialog","1,62",13
"freemind.view.mindmapview.EditNodeBase.EditDialog.CancelAction","1,00",1
"freemind.view.mindmapview.EditNodeBase.EditDialog.DialogWindowListener","2,00",2
"freemind.view.mindmapview.EditNodeBase.EditDialog.SplitAction","1,00",1
"freemind.view.mindmapview.EditNodeBase.EditDialog.SubmitAction","1,00",1
"freemind.view.mindmapview.EditNodeBase.EditPopupMenu","2,00",2
"freemind.view.mindmapview.EditNodeDialog","1,00",2
"freemind.view.mindmapview.EditNodeDialog.LongNodeDialog","1,52",32
"freemind.view.mindmapview.EditNodeExternalApplication","1,50",6
"freemind.view.mindmapview.EditNodeTextField","2,44",22
"freemind.view.mindmapview.EditNodeTextField.TextFieldListener","1,67",25
"freemind.view.mindmapview.EditNodeWYSIWYG","4,50",9
"freemind.view.mindmapview.EditNodeWYSIWYG.HTMLDialog","1,31",17
"freemind.view.mindmapview.ForkMainView","1,70",17
"freemind.view.mindmapview.IndependantMapViewCreator","1,33",8
"freemind.view.mindmapview.LeftNodeViewLayout","1,40",7
"freemind.view.mindmapview.LinearEdgeView","2,33",7
"freemind.view.mindmapview.MainView","1,72",55
"freemind.view.mindmapview.MapView","2,76",243
"freemind.view.mindmapview.MapView.CheckLaterForCenterNodeTask","1,00",2
"freemind.view.mindmapview.MapView.ResizeListener","1,00",2
"freemind.view.mindmapview.MapView.ScrollPane","1,67",5
"freemind.view.mindmapview.MapView.Selected","1,82",20
"freemind.view.mindmapview.MindMapLayout","1,56",14
"freemind.view.mindmapview.MultipleImage","2,00",14
"freemind.view.mindmapview.NodeFoldingComponent","1,60",24
"freemind.view.mindmapview.NodeFoldingComponent.RoundImageButtonUI","2,11",19
"freemind.view.mindmapview.NodeMotionListenerView","1,50",9
"freemind.view.mindmapview.NodeView","2,64",267
"freemind.view.mindmapview.NodeViewFactory","2,36",26
"freemind.view.mindmapview.NodeViewFactory.ContentPane","1,00",1
"freemind.view.mindmapview.NodeViewFactory.ContentPaneLayout","2,00",10
"freemind.view.mindmapview.NodeViewLayoutAdapter","2,67",56
"freemind.view.mindmapview.PathBBox","3,17",19
"freemind.view.mindmapview.RightNodeViewLayout","1,40",7
"freemind.view.mindmapview.RootMainView","1,33",20
"freemind.view.mindmapview.SharpBezierEdgeView","1,80",9
"freemind.view.mindmapview.SharpLinearEdgeView","1,00",3
"freemind.view.mindmapview.VerticalRootNodeViewLayout","2,00",10

